image,label,component,sequence,frame
Day_scene_004666_000000000000000025.png,Day_scene_004666_000000000000000025.txt,Day,Day_scene_004666,000000000000000025
Day_scene_004667_000000000000000025.png,Day_scene_004667_000000000000000025.txt,Day,Day_scene_004667,000000000000000025
Day_scene_004671_000000000000000025.png,Day_scene_004671_000000000000000025.txt,Day,Day_scene_004671,000000000000000025
Day_scene_004673_000000000000000025.png,Day_scene_004673_000000000000000025.txt,Day,Day_scene_004673,000000000000000025
Day_scene_004674_000000000000000025.png,Day_scene_004674_000000000000000025.txt,Day,Day_scene_004674,000000000000000025
Day_scene_004677_000000000000000025.png,Day_scene_004677_000000000000000025.txt,Day,Day_scene_004677,000000000000000025
Day_scene_004679_000000000000000025.png,Day_scene_004679_000000000000000025.txt,Day,Day_scene_004679,000000000000000025
Day_scene_004681_000000000000000025.png,Day_scene_004681_000000000000000025.txt,Day,Day_scene_004681,000000000000000025
Day_scene_004684_000000000000000025.png,Day_scene_004684_000000000000000025.txt,Day,Day_scene_004684,000000000000000025
Day_scene_004685_000000000000000025.png,Day_scene_004685_000000000000000025.txt,Day,Day_scene_004685,000000000000000025
Day_scene_004687_000000000000000025.png,Day_scene_004687_000000000000000025.txt,Day,Day_scene_004687,000000000000000025
Day_scene_004689_000000000000000025.png,Day_scene_004689_000000000000000025.txt,Day,Day_scene_004689,000000000000000025
Day_scene_004694_000000000000000025.png,Day_scene_004694_000000000000000025.txt,Day,Day_scene_004694,000000000000000025
Day_scene_004695_000000000000000025.png,Day_scene_004695_000000000000000025.txt,Day,Day_scene_004695,000000000000000025
Day_scene_004697_000000000000000025.png,Day_scene_004697_000000000000000025.txt,Day,Day_scene_004697,000000000000000025
Day_scene_004698_000000000000000025.png,Day_scene_004698_000000000000000025.txt,Day,Day_scene_004698,000000000000000025
Day_scene_004700_000000000000000025.png,Day_scene_004700_000000000000000025.txt,Day,Day_scene_004700,000000000000000025
Day_scene_004702_000000000000000025.png,Day_scene_004702_000000000000000025.txt,Day,Day_scene_004702,000000000000000025
Day_scene_004703_000000000000000025.png,Day_scene_004703_000000000000000025.txt,Day,Day_scene_004703,000000000000000025
Day_scene_004705_000000000000000025.png,Day_scene_004705_000000000000000025.txt,Day,Day_scene_004705,000000000000000025
Day_scene_004708_000000000000000025.png,Day_scene_004708_000000000000000025.txt,Day,Day_scene_004708,000000000000000025
Day_scene_004711_000000000000000025.png,Day_scene_004711_000000000000000025.txt,Day,Day_scene_004711,000000000000000025
Day_scene_004712_000000000000000025.png,Day_scene_004712_000000000000000025.txt,Day,Day_scene_004712,000000000000000025
Day_scene_004713_000000000000000025.png,Day_scene_004713_000000000000000025.txt,Day,Day_scene_004713,000000000000000025
Day_scene_004723_000000000000000025.png,Day_scene_004723_000000000000000025.txt,Day,Day_scene_004723,000000000000000025
Day_scene_004730_000000000000000025.png,Day_scene_004730_000000000000000025.txt,Day,Day_scene_004730,000000000000000025
Day_scene_004731_000000000000000025.png,Day_scene_004731_000000000000000025.txt,Day,Day_scene_004731,000000000000000025
Day_scene_004734_000000000000000025.png,Day_scene_004734_000000000000000025.txt,Day,Day_scene_004734,000000000000000025
Day_scene_004736_000000000000000025.png,Day_scene_004736_000000000000000025.txt,Day,Day_scene_004736,000000000000000025
Day_scene_004739_000000000000000025.png,Day_scene_004739_000000000000000025.txt,Day,Day_scene_004739,000000000000000025
Day_scene_004742_000000000000000025.png,Day_scene_004742_000000000000000025.txt,Day,Day_scene_004742,000000000000000025
Day_scene_004745_000000000000000025.png,Day_scene_004745_000000000000000025.txt,Day,Day_scene_004745,000000000000000025
Day_scene_004747_000000000000000025.png,Day_scene_004747_000000000000000025.txt,Day,Day_scene_004747,000000000000000025
Day_scene_004749_000000000000000025.png,Day_scene_004749_000000000000000025.txt,Day,Day_scene_004749,000000000000000025
Day_scene_004750_000000000000000025.png,Day_scene_004750_000000000000000025.txt,Day,Day_scene_004750,000000000000000025
Day_scene_004751_000000000000000025.png,Day_scene_004751_000000000000000025.txt,Day,Day_scene_004751,000000000000000025
Day_scene_004757_000000000000000025.png,Day_scene_004757_000000000000000025.txt,Day,Day_scene_004757,000000000000000025
Day_scene_004758_000000000000000025.png,Day_scene_004758_000000000000000025.txt,Day,Day_scene_004758,000000000000000025
Day_scene_004761_000000000000000025.png,Day_scene_004761_000000000000000025.txt,Day,Day_scene_004761,000000000000000025
Day_scene_004762_000000000000000025.png,Day_scene_004762_000000000000000025.txt,Day,Day_scene_004762,000000000000000025
Day_scene_004763_000000000000000025.png,Day_scene_004763_000000000000000025.txt,Day,Day_scene_004763,000000000000000025
Day_scene_004767_000000000000000025.png,Day_scene_004767_000000000000000025.txt,Day,Day_scene_004767,000000000000000025
Day_scene_004769_000000000000000025.png,Day_scene_004769_000000000000000025.txt,Day,Day_scene_004769,000000000000000025
Day_scene_004770_000000000000000025.png,Day_scene_004770_000000000000000025.txt,Day,Day_scene_004770,000000000000000025
Day_scene_004774_000000000000000025.png,Day_scene_004774_000000000000000025.txt,Day,Day_scene_004774,000000000000000025
Day_scene_004776_000000000000000025.png,Day_scene_004776_000000000000000025.txt,Day,Day_scene_004776,000000000000000025
Day_scene_004780_000000000000000025.png,Day_scene_004780_000000000000000025.txt,Day,Day_scene_004780,000000000000000025
Day_scene_004785_000000000000000025.png,Day_scene_004785_000000000000000025.txt,Day,Day_scene_004785,000000000000000025
Day_scene_004788_000000000000000025.png,Day_scene_004788_000000000000000025.txt,Day,Day_scene_004788,000000000000000025
Day_scene_004789_000000000000000025.png,Day_scene_004789_000000000000000025.txt,Day,Day_scene_004789,000000000000000025
Day_scene_004791_000000000000000025.png,Day_scene_004791_000000000000000025.txt,Day,Day_scene_004791,000000000000000025
Day_scene_004794_000000000000000025.png,Day_scene_004794_000000000000000025.txt,Day,Day_scene_004794,000000000000000025
Day_scene_004795_000000000000000025.png,Day_scene_004795_000000000000000025.txt,Day,Day_scene_004795,000000000000000025
Day_scene_004796_000000000000000025.png,Day_scene_004796_000000000000000025.txt,Day,Day_scene_004796,000000000000000025
Day_scene_004798_000000000000000025.png,Day_scene_004798_000000000000000025.txt,Day,Day_scene_004798,000000000000000025
Day_scene_004799_000000000000000025.png,Day_scene_004799_000000000000000025.txt,Day,Day_scene_004799,000000000000000025
Day_scene_004800_000000000000000025.png,Day_scene_004800_000000000000000025.txt,Day,Day_scene_004800,000000000000000025
Day_scene_004802_000000000000000025.png,Day_scene_004802_000000000000000025.txt,Day,Day_scene_004802,000000000000000025
Day_scene_004803_000000000000000025.png,Day_scene_004803_000000000000000025.txt,Day,Day_scene_004803,000000000000000025
Day_scene_004806_000000000000000025.png,Day_scene_004806_000000000000000025.txt,Day,Day_scene_004806,000000000000000025
Day_scene_004811_000000000000000025.png,Day_scene_004811_000000000000000025.txt,Day,Day_scene_004811,000000000000000025
Day_scene_004812_000000000000000025.png,Day_scene_004812_000000000000000025.txt,Day,Day_scene_004812,000000000000000025
Day_scene_004813_000000000000000025.png,Day_scene_004813_000000000000000025.txt,Day,Day_scene_004813,000000000000000025
Day_scene_004814_000000000000000025.png,Day_scene_004814_000000000000000025.txt,Day,Day_scene_004814,000000000000000025
Day_scene_004815_000000000000000025.png,Day_scene_004815_000000000000000025.txt,Day,Day_scene_004815,000000000000000025
Day_scene_004817_000000000000000025.png,Day_scene_004817_000000000000000025.txt,Day,Day_scene_004817,000000000000000025
Day_scene_004819_000000000000000025.png,Day_scene_004819_000000000000000025.txt,Day,Day_scene_004819,000000000000000025
Day_scene_004822_000000000000000025.png,Day_scene_004822_000000000000000025.txt,Day,Day_scene_004822,000000000000000025
Day_scene_004823_000000000000000025.png,Day_scene_004823_000000000000000025.txt,Day,Day_scene_004823,000000000000000025
Day_scene_004825_000000000000000025.png,Day_scene_004825_000000000000000025.txt,Day,Day_scene_004825,000000000000000025
Day_scene_004827_000000000000000025.png,Day_scene_004827_000000000000000025.txt,Day,Day_scene_004827,000000000000000025
Day_scene_004828_000000000000000025.png,Day_scene_004828_000000000000000025.txt,Day,Day_scene_004828,000000000000000025
Day_scene_004829_000000000000000025.png,Day_scene_004829_000000000000000025.txt,Day,Day_scene_004829,000000000000000025
Day_scene_004830_000000000000000025.png,Day_scene_004830_000000000000000025.txt,Day,Day_scene_004830,000000000000000025
Day_scene_004834_000000000000000025.png,Day_scene_004834_000000000000000025.txt,Day,Day_scene_004834,000000000000000025
Day_scene_004837_000000000000000025.png,Day_scene_004837_000000000000000025.txt,Day,Day_scene_004837,000000000000000025
Day_scene_004838_000000000000000025.png,Day_scene_004838_000000000000000025.txt,Day,Day_scene_004838,000000000000000025
Day_scene_004839_000000000000000025.png,Day_scene_004839_000000000000000025.txt,Day,Day_scene_004839,000000000000000025
Day_scene_004843_000000000000000025.png,Day_scene_004843_000000000000000025.txt,Day,Day_scene_004843,000000000000000025
Day_scene_004847_000000000000000025.png,Day_scene_004847_000000000000000025.txt,Day,Day_scene_004847,000000000000000025
Day_scene_004849_000000000000000025.png,Day_scene_004849_000000000000000025.txt,Day,Day_scene_004849,000000000000000025
Day_scene_004854_000000000000000025.png,Day_scene_004854_000000000000000025.txt,Day,Day_scene_004854,000000000000000025
Day_scene_004855_000000000000000025.png,Day_scene_004855_000000000000000025.txt,Day,Day_scene_004855,000000000000000025
Day_scene_004860_000000000000000025.png,Day_scene_004860_000000000000000025.txt,Day,Day_scene_004860,000000000000000025
Day_scene_004861_000000000000000025.png,Day_scene_004861_000000000000000025.txt,Day,Day_scene_004861,000000000000000025
Day_scene_004862_000000000000000025.png,Day_scene_004862_000000000000000025.txt,Day,Day_scene_004862,000000000000000025
Day_scene_004863_000000000000000025.png,Day_scene_004863_000000000000000025.txt,Day,Day_scene_004863,000000000000000025
Day_scene_004864_000000000000000025.png,Day_scene_004864_000000000000000025.txt,Day,Day_scene_004864,000000000000000025
Day_scene_004865_000000000000000025.png,Day_scene_004865_000000000000000025.txt,Day,Day_scene_004865,000000000000000025
Day_scene_004866_000000000000000025.png,Day_scene_004866_000000000000000025.txt,Day,Day_scene_004866,000000000000000025
Day_scene_004870_000000000000000025.png,Day_scene_004870_000000000000000025.txt,Day,Day_scene_004870,000000000000000025
Day_scene_004871_000000000000000025.png,Day_scene_004871_000000000000000025.txt,Day,Day_scene_004871,000000000000000025
Day_scene_004875_000000000000000025.png,Day_scene_004875_000000000000000025.txt,Day,Day_scene_004875,000000000000000025
Day_scene_004877_000000000000000025.png,Day_scene_004877_000000000000000025.txt,Day,Day_scene_004877,000000000000000025
Day_scene_004879_000000000000000025.png,Day_scene_004879_000000000000000025.txt,Day,Day_scene_004879,000000000000000025
Day_scene_004880_000000000000000025.png,Day_scene_004880_000000000000000025.txt,Day,Day_scene_004880,000000000000000025
Day_scene_004881_000000000000000025.png,Day_scene_004881_000000000000000025.txt,Day,Day_scene_004881,000000000000000025
Day_scene_004884_000000000000000025.png,Day_scene_004884_000000000000000025.txt,Day,Day_scene_004884,000000000000000025
Day_scene_004885_000000000000000025.png,Day_scene_004885_000000000000000025.txt,Day,Day_scene_004885,000000000000000025
Day_scene_004888_000000000000000025.png,Day_scene_004888_000000000000000025.txt,Day,Day_scene_004888,000000000000000025
Day_scene_004891_000000000000000025.png,Day_scene_004891_000000000000000025.txt,Day,Day_scene_004891,000000000000000025
Day_scene_004892_000000000000000025.png,Day_scene_004892_000000000000000025.txt,Day,Day_scene_004892,000000000000000025
Day_scene_004893_000000000000000025.png,Day_scene_004893_000000000000000025.txt,Day,Day_scene_004893,000000000000000025
Day_scene_004897_000000000000000025.png,Day_scene_004897_000000000000000025.txt,Day,Day_scene_004897,000000000000000025
Day_scene_004899_000000000000000025.png,Day_scene_004899_000000000000000025.txt,Day,Day_scene_004899,000000000000000025
Day_scene_004902_000000000000000025.png,Day_scene_004902_000000000000000025.txt,Day,Day_scene_004902,000000000000000025
Day_scene_004903_000000000000000025.png,Day_scene_004903_000000000000000025.txt,Day,Day_scene_004903,000000000000000025
Day_scene_004905_000000000000000025.png,Day_scene_004905_000000000000000025.txt,Day,Day_scene_004905,000000000000000025
Day_scene_004907_000000000000000025.png,Day_scene_004907_000000000000000025.txt,Day,Day_scene_004907,000000000000000025
Day_scene_004908_000000000000000025.png,Day_scene_004908_000000000000000025.txt,Day,Day_scene_004908,000000000000000025
Day_scene_004910_000000000000000025.png,Day_scene_004910_000000000000000025.txt,Day,Day_scene_004910,000000000000000025
Day_scene_004912_000000000000000025.png,Day_scene_004912_000000000000000025.txt,Day,Day_scene_004912,000000000000000025
Day_scene_004913_000000000000000025.png,Day_scene_004913_000000000000000025.txt,Day,Day_scene_004913,000000000000000025
Day_scene_004914_000000000000000025.png,Day_scene_004914_000000000000000025.txt,Day,Day_scene_004914,000000000000000025
Day_scene_004917_000000000000000025.png,Day_scene_004917_000000000000000025.txt,Day,Day_scene_004917,000000000000000025
Day_scene_004921_000000000000000025.png,Day_scene_004921_000000000000000025.txt,Day,Day_scene_004921,000000000000000025
Day_scene_004924_000000000000000025.png,Day_scene_004924_000000000000000025.txt,Day,Day_scene_004924,000000000000000025
Day_scene_004927_000000000000000025.png,Day_scene_004927_000000000000000025.txt,Day,Day_scene_004927,000000000000000025
Day_scene_004928_000000000000000025.png,Day_scene_004928_000000000000000025.txt,Day,Day_scene_004928,000000000000000025
Day_scene_004932_000000000000000025.png,Day_scene_004932_000000000000000025.txt,Day,Day_scene_004932,000000000000000025
Day_scene_004934_000000000000000025.png,Day_scene_004934_000000000000000025.txt,Day,Day_scene_004934,000000000000000025
Day_scene_004935_000000000000000025.png,Day_scene_004935_000000000000000025.txt,Day,Day_scene_004935,000000000000000025
Day_scene_004936_000000000000000025.png,Day_scene_004936_000000000000000025.txt,Day,Day_scene_004936,000000000000000025
Day_scene_004937_000000000000000025.png,Day_scene_004937_000000000000000025.txt,Day,Day_scene_004937,000000000000000025
Day_scene_004938_000000000000000025.png,Day_scene_004938_000000000000000025.txt,Day,Day_scene_004938,000000000000000025
Day_scene_004939_000000000000000025.png,Day_scene_004939_000000000000000025.txt,Day,Day_scene_004939,000000000000000025
Day_scene_004942_000000000000000025.png,Day_scene_004942_000000000000000025.txt,Day,Day_scene_004942,000000000000000025
Day_scene_004943_000000000000000025.png,Day_scene_004943_000000000000000025.txt,Day,Day_scene_004943,000000000000000025
Day_scene_004944_000000000000000025.png,Day_scene_004944_000000000000000025.txt,Day,Day_scene_004944,000000000000000025
Day_scene_004946_000000000000000025.png,Day_scene_004946_000000000000000025.txt,Day,Day_scene_004946,000000000000000025
Day_scene_004947_000000000000000025.png,Day_scene_004947_000000000000000025.txt,Day,Day_scene_004947,000000000000000025
Day_scene_004948_000000000000000025.png,Day_scene_004948_000000000000000025.txt,Day,Day_scene_004948,000000000000000025
Day_scene_004951_000000000000000025.png,Day_scene_004951_000000000000000025.txt,Day,Day_scene_004951,000000000000000025
Day_scene_004954_000000000000000025.png,Day_scene_004954_000000000000000025.txt,Day,Day_scene_004954,000000000000000025
Day_scene_004955_000000000000000025.png,Day_scene_004955_000000000000000025.txt,Day,Day_scene_004955,000000000000000025
Day_scene_004958_000000000000000025.png,Day_scene_004958_000000000000000025.txt,Day,Day_scene_004958,000000000000000025
Day_scene_004959_000000000000000025.png,Day_scene_004959_000000000000000025.txt,Day,Day_scene_004959,000000000000000025
Day_scene_004967_000000000000000025.png,Day_scene_004967_000000000000000025.txt,Day,Day_scene_004967,000000000000000025
Day_scene_004968_000000000000000025.png,Day_scene_004968_000000000000000025.txt,Day,Day_scene_004968,000000000000000025
Day_scene_004973_000000000000000025.png,Day_scene_004973_000000000000000025.txt,Day,Day_scene_004973,000000000000000025
Day_scene_004974_000000000000000025.png,Day_scene_004974_000000000000000025.txt,Day,Day_scene_004974,000000000000000025
Day_scene_004975_000000000000000025.png,Day_scene_004975_000000000000000025.txt,Day,Day_scene_004975,000000000000000025
Day_scene_004976_000000000000000025.png,Day_scene_004976_000000000000000025.txt,Day,Day_scene_004976,000000000000000025
Day_scene_004979_000000000000000025.png,Day_scene_004979_000000000000000025.txt,Day,Day_scene_004979,000000000000000025
Day_scene_004982_000000000000000025.png,Day_scene_004982_000000000000000025.txt,Day,Day_scene_004982,000000000000000025
Day_scene_004983_000000000000000025.png,Day_scene_004983_000000000000000025.txt,Day,Day_scene_004983,000000000000000025
Day_scene_004992_000000000000000025.png,Day_scene_004992_000000000000000025.txt,Day,Day_scene_004992,000000000000000025
Day_scene_004994_000000000000000025.png,Day_scene_004994_000000000000000025.txt,Day,Day_scene_004994,000000000000000025
Day_scene_004995_000000000000000025.png,Day_scene_004995_000000000000000025.txt,Day,Day_scene_004995,000000000000000025
Day_scene_004997_000000000000000025.png,Day_scene_004997_000000000000000025.txt,Day,Day_scene_004997,000000000000000025
Day_scene_005001_000000000000000025.png,Day_scene_005001_000000000000000025.txt,Day,Day_scene_005001,000000000000000025
Day_scene_005003_000000000000000025.png,Day_scene_005003_000000000000000025.txt,Day,Day_scene_005003,000000000000000025
Day_scene_005004_000000000000000025.png,Day_scene_005004_000000000000000025.txt,Day,Day_scene_005004,000000000000000025
Day_scene_005005_000000000000000025.png,Day_scene_005005_000000000000000025.txt,Day,Day_scene_005005,000000000000000025
Day_scene_005006_000000000000000025.png,Day_scene_005006_000000000000000025.txt,Day,Day_scene_005006,000000000000000025
Day_scene_005007_000000000000000025.png,Day_scene_005007_000000000000000025.txt,Day,Day_scene_005007,000000000000000025
Day_scene_005013_000000000000000025.png,Day_scene_005013_000000000000000025.txt,Day,Day_scene_005013,000000000000000025
Day_scene_005014_000000000000000025.png,Day_scene_005014_000000000000000025.txt,Day,Day_scene_005014,000000000000000025
Day_scene_005015_000000000000000025.png,Day_scene_005015_000000000000000025.txt,Day,Day_scene_005015,000000000000000025
Day_scene_005019_000000000000000025.png,Day_scene_005019_000000000000000025.txt,Day,Day_scene_005019,000000000000000025
Day_scene_005021_000000000000000025.png,Day_scene_005021_000000000000000025.txt,Day,Day_scene_005021,000000000000000025
Day_scene_005022_000000000000000025.png,Day_scene_005022_000000000000000025.txt,Day,Day_scene_005022,000000000000000025
Day_scene_005023_000000000000000025.png,Day_scene_005023_000000000000000025.txt,Day,Day_scene_005023,000000000000000025
Day_scene_005031_000000000000000025.png,Day_scene_005031_000000000000000025.txt,Day,Day_scene_005031,000000000000000025
Day_scene_005032_000000000000000025.png,Day_scene_005032_000000000000000025.txt,Day,Day_scene_005032,000000000000000025
Day_scene_005034_000000000000000025.png,Day_scene_005034_000000000000000025.txt,Day,Day_scene_005034,000000000000000025
Day_scene_005035_000000000000000025.png,Day_scene_005035_000000000000000025.txt,Day,Day_scene_005035,000000000000000025
Day_scene_005037_000000000000000025.png,Day_scene_005037_000000000000000025.txt,Day,Day_scene_005037,000000000000000025
Day_scene_005038_000000000000000025.png,Day_scene_005038_000000000000000025.txt,Day,Day_scene_005038,000000000000000025
Day_scene_005039_000000000000000025.png,Day_scene_005039_000000000000000025.txt,Day,Day_scene_005039,000000000000000025
Day_scene_005041_000000000000000025.png,Day_scene_005041_000000000000000025.txt,Day,Day_scene_005041,000000000000000025
Day_scene_005042_000000000000000025.png,Day_scene_005042_000000000000000025.txt,Day,Day_scene_005042,000000000000000025
Day_scene_005047_000000000000000025.png,Day_scene_005047_000000000000000025.txt,Day,Day_scene_005047,000000000000000025
Day_scene_005048_000000000000000025.png,Day_scene_005048_000000000000000025.txt,Day,Day_scene_005048,000000000000000025
Day_scene_005049_000000000000000025.png,Day_scene_005049_000000000000000025.txt,Day,Day_scene_005049,000000000000000025
Day_scene_005050_000000000000000025.png,Day_scene_005050_000000000000000025.txt,Day,Day_scene_005050,000000000000000025
Day_scene_005056_000000000000000025.png,Day_scene_005056_000000000000000025.txt,Day,Day_scene_005056,000000000000000025
Day_scene_005057_000000000000000025.png,Day_scene_005057_000000000000000025.txt,Day,Day_scene_005057,000000000000000025
Day_scene_005060_000000000000000025.png,Day_scene_005060_000000000000000025.txt,Day,Day_scene_005060,000000000000000025
Day_scene_005061_000000000000000025.png,Day_scene_005061_000000000000000025.txt,Day,Day_scene_005061,000000000000000025
Day_scene_005064_000000000000000025.png,Day_scene_005064_000000000000000025.txt,Day,Day_scene_005064,000000000000000025
Day_scene_005065_000000000000000025.png,Day_scene_005065_000000000000000025.txt,Day,Day_scene_005065,000000000000000025
Day_scene_005073_000000000000000025.png,Day_scene_005073_000000000000000025.txt,Day,Day_scene_005073,000000000000000025
Day_scene_005074_000000000000000025.png,Day_scene_005074_000000000000000025.txt,Day,Day_scene_005074,000000000000000025
Day_scene_005076_000000000000000025.png,Day_scene_005076_000000000000000025.txt,Day,Day_scene_005076,000000000000000025
Day_scene_005078_000000000000000025.png,Day_scene_005078_000000000000000025.txt,Day,Day_scene_005078,000000000000000025
Day_scene_005083_000000000000000025.png,Day_scene_005083_000000000000000025.txt,Day,Day_scene_005083,000000000000000025
Day_scene_005084_000000000000000025.png,Day_scene_005084_000000000000000025.txt,Day,Day_scene_005084,000000000000000025
Day_scene_005086_000000000000000025.png,Day_scene_005086_000000000000000025.txt,Day,Day_scene_005086,000000000000000025
Day_scene_005088_000000000000000025.png,Day_scene_005088_000000000000000025.txt,Day,Day_scene_005088,000000000000000025
Day_scene_005090_000000000000000025.png,Day_scene_005090_000000000000000025.txt,Day,Day_scene_005090,000000000000000025
Day_scene_005091_000000000000000025.png,Day_scene_005091_000000000000000025.txt,Day,Day_scene_005091,000000000000000025
Day_scene_005093_000000000000000025.png,Day_scene_005093_000000000000000025.txt,Day,Day_scene_005093,000000000000000025
Day_scene_005094_000000000000000025.png,Day_scene_005094_000000000000000025.txt,Day,Day_scene_005094,000000000000000025
Day_scene_005096_000000000000000025.png,Day_scene_005096_000000000000000025.txt,Day,Day_scene_005096,000000000000000025
Day_scene_005100_000000000000000025.png,Day_scene_005100_000000000000000025.txt,Day,Day_scene_005100,000000000000000025
Day_scene_005102_000000000000000025.png,Day_scene_005102_000000000000000025.txt,Day,Day_scene_005102,000000000000000025
Day_scene_005106_000000000000000025.png,Day_scene_005106_000000000000000025.txt,Day,Day_scene_005106,000000000000000025
Day_scene_005108_000000000000000025.png,Day_scene_005108_000000000000000025.txt,Day,Day_scene_005108,000000000000000025
Day_scene_005109_000000000000000025.png,Day_scene_005109_000000000000000025.txt,Day,Day_scene_005109,000000000000000025
Day_scene_005112_000000000000000025.png,Day_scene_005112_000000000000000025.txt,Day,Day_scene_005112,000000000000000025
Day_scene_005117_000000000000000025.png,Day_scene_005117_000000000000000025.txt,Day,Day_scene_005117,000000000000000025
Day_scene_005118_000000000000000025.png,Day_scene_005118_000000000000000025.txt,Day,Day_scene_005118,000000000000000025
Day_scene_005119_000000000000000025.png,Day_scene_005119_000000000000000025.txt,Day,Day_scene_005119,000000000000000025
Day_scene_005122_000000000000000025.png,Day_scene_005122_000000000000000025.txt,Day,Day_scene_005122,000000000000000025
Day_scene_005124_000000000000000025.png,Day_scene_005124_000000000000000025.txt,Day,Day_scene_005124,000000000000000025
Day_scene_005125_000000000000000025.png,Day_scene_005125_000000000000000025.txt,Day,Day_scene_005125,000000000000000025
Day_scene_005126_000000000000000025.png,Day_scene_005126_000000000000000025.txt,Day,Day_scene_005126,000000000000000025
Day_scene_005128_000000000000000025.png,Day_scene_005128_000000000000000025.txt,Day,Day_scene_005128,000000000000000025
Day_scene_005130_000000000000000025.png,Day_scene_005130_000000000000000025.txt,Day,Day_scene_005130,000000000000000025
Day_scene_005132_000000000000000025.png,Day_scene_005132_000000000000000025.txt,Day,Day_scene_005132,000000000000000025
Day_scene_005133_000000000000000025.png,Day_scene_005133_000000000000000025.txt,Day,Day_scene_005133,000000000000000025
Day_scene_005134_000000000000000025.png,Day_scene_005134_000000000000000025.txt,Day,Day_scene_005134,000000000000000025
Day_scene_005136_000000000000000025.png,Day_scene_005136_000000000000000025.txt,Day,Day_scene_005136,000000000000000025
Day_scene_005137_000000000000000025.png,Day_scene_005137_000000000000000025.txt,Day,Day_scene_005137,000000000000000025
Day_scene_005138_000000000000000025.png,Day_scene_005138_000000000000000025.txt,Day,Day_scene_005138,000000000000000025
Day_scene_005139_000000000000000025.png,Day_scene_005139_000000000000000025.txt,Day,Day_scene_005139,000000000000000025
Day_scene_005147_000000000000000025.png,Day_scene_005147_000000000000000025.txt,Day,Day_scene_005147,000000000000000025
Day_scene_005148_000000000000000025.png,Day_scene_005148_000000000000000025.txt,Day,Day_scene_005148,000000000000000025
Day_scene_005150_000000000000000025.png,Day_scene_005150_000000000000000025.txt,Day,Day_scene_005150,000000000000000025
Day_scene_005152_000000000000000025.png,Day_scene_005152_000000000000000025.txt,Day,Day_scene_005152,000000000000000025
Day_scene_005154_000000000000000025.png,Day_scene_005154_000000000000000025.txt,Day,Day_scene_005154,000000000000000025
Day_scene_005155_000000000000000025.png,Day_scene_005155_000000000000000025.txt,Day,Day_scene_005155,000000000000000025
Day_scene_005158_000000000000000025.png,Day_scene_005158_000000000000000025.txt,Day,Day_scene_005158,000000000000000025
Day_scene_005163_000000000000000025.png,Day_scene_005163_000000000000000025.txt,Day,Day_scene_005163,000000000000000025
Day_scene_005166_000000000000000025.png,Day_scene_005166_000000000000000025.txt,Day,Day_scene_005166,000000000000000025
Day_scene_005178_000000000000000025.png,Day_scene_005178_000000000000000025.txt,Day,Day_scene_005178,000000000000000025
Day_scene_005179_000000000000000025.png,Day_scene_005179_000000000000000025.txt,Day,Day_scene_005179,000000000000000025
Day_scene_005181_000000000000000025.png,Day_scene_005181_000000000000000025.txt,Day,Day_scene_005181,000000000000000025
Day_scene_005182_000000000000000025.png,Day_scene_005182_000000000000000025.txt,Day,Day_scene_005182,000000000000000025
Day_scene_005184_000000000000000025.png,Day_scene_005184_000000000000000025.txt,Day,Day_scene_005184,000000000000000025
Day_scene_005186_000000000000000025.png,Day_scene_005186_000000000000000025.txt,Day,Day_scene_005186,000000000000000025
Day_scene_005191_000000000000000025.png,Day_scene_005191_000000000000000025.txt,Day,Day_scene_005191,000000000000000025
Day_scene_005192_000000000000000025.png,Day_scene_005192_000000000000000025.txt,Day,Day_scene_005192,000000000000000025
Day_scene_005194_000000000000000025.png,Day_scene_005194_000000000000000025.txt,Day,Day_scene_005194,000000000000000025
Day_scene_005195_000000000000000025.png,Day_scene_005195_000000000000000025.txt,Day,Day_scene_005195,000000000000000025
Day_scene_005196_000000000000000025.png,Day_scene_005196_000000000000000025.txt,Day,Day_scene_005196,000000000000000025
Day_scene_005198_000000000000000025.png,Day_scene_005198_000000000000000025.txt,Day,Day_scene_005198,000000000000000025
Day_scene_005199_000000000000000025.png,Day_scene_005199_000000000000000025.txt,Day,Day_scene_005199,000000000000000025
Day_scene_005203_000000000000000025.png,Day_scene_005203_000000000000000025.txt,Day,Day_scene_005203,000000000000000025
Day_scene_005207_000000000000000025.png,Day_scene_005207_000000000000000025.txt,Day,Day_scene_005207,000000000000000025
Day_scene_005208_000000000000000025.png,Day_scene_005208_000000000000000025.txt,Day,Day_scene_005208,000000000000000025
Day_scene_005210_000000000000000025.png,Day_scene_005210_000000000000000025.txt,Day,Day_scene_005210,000000000000000025
Day_scene_005211_000000000000000025.png,Day_scene_005211_000000000000000025.txt,Day,Day_scene_005211,000000000000000025
Day_scene_005214_000000000000000025.png,Day_scene_005214_000000000000000025.txt,Day,Day_scene_005214,000000000000000025
Day_scene_005215_000000000000000025.png,Day_scene_005215_000000000000000025.txt,Day,Day_scene_005215,000000000000000025
Day_scene_005216_000000000000000025.png,Day_scene_005216_000000000000000025.txt,Day,Day_scene_005216,000000000000000025
Day_scene_005219_000000000000000025.png,Day_scene_005219_000000000000000025.txt,Day,Day_scene_005219,000000000000000025
Day_scene_005220_000000000000000025.png,Day_scene_005220_000000000000000025.txt,Day,Day_scene_005220,000000000000000025
